trial_id,uid,batch,trial,rank,etype,organic_rank,top_y,bottom_y,center_y,left_x,right_x,n_total,n_organic,doc_height,screen_height,html_handle,html_signature
p028-b2-t3,28,2,3,10,organic,8,1759.0,1872.0,1815.5,162.0,748.0,14,9,3055,1024,rso[9],div.hlcw0c
p028-b2-t3,28,2,3,11,native_ad,,2003.0,2152.0,2077.5,162.0,702.0,14,9,3055,1024,,
p028-b2-t3,28,2,3,12,native_ad,,2178.0,2307.0,2242.5,162.0,702.0,14,9,3055,1024,,
p028-b2-t3,28,2,3,13,native_ad,,2334.0,2483.0,2408.5,162.0,702.0,14,9,3055,1024,,
p028-b2-t4,28,2,4,0,organic,0,133.0,391.0,262.0,162.0,748.0,11,6,3155,1024,rso[0],div.(no class)
p028-b2-t4,28,2,4,1,organic,1,422.0,629.0,525.5,162.0,748.0,11,6,3155,1024,rso[1],div.(no class)
p028-b2-t4,28,2,4,2,organic,2,662.0,804.0,733.0,162.0,748.0,11,6,3155,1024,rso[2],div.g
p028-b2-t4,28,2,4,3,organic,3,806.0,1070.0,938.0,162.0,748.0,11,6,3155,1024,rso[3],div.(no class)
p028-b2-t4,28,2,4,4,organic,4,1072.0,1210.0,1141.0,162.0,748.0,11,6,3155,1024,rso[4],div.g
p028-b2-t4,28,2,4,5,organic,5,1212.0,1350.0,1281.0,162.0,748.0,11,6,3155,1024,rso[5],div.hlcw0c
p028-b2-t4,28,2,4,6,image_pack,,1352.0,1619.0,1485.5,162.0,748.0,11,6,3155,1024,rso[6],"h=""imgs"" div.ULSxyf"
p028-b2-t4,28,2,4,7,native_ad,,1659.0,1767.0,1713.0,162.0,702.0,11,6,3155,1024,,
p028-b2-t4,28,2,4,8,native_ad,,1794.0,1902.0,1848.0,162.0,702.0,11,6,3155,1024,,
p028-b2-t4,28,2,4,9,native_ad,,1930.0,1999.0,1964.5,162.0,702.0,11,6,3155,1024,,
p028-b2-t4,28,2,4,10,unknown_widget,,2091.0,2333.0,2212.0,162.0,748.0,11,6,3155,1024,,
p028-b2-t5,28,2,5,0,dd_top,,158.0,454.0,306.0,162.0,748.0,14,9,3220,1024,,
p028-b2-t5,28,2,5,1,organic,0,473.0,627.0,550.0,162.0,748.0,14,9,3220,1024,rso[0],div.hlcw0c
p028-b2-t5,28,2,5,2,paa,,629.0,757.0,693.0,162.0,748.0,14,9,3220,1024,rso[1],"h=""paa"" div.ULSxyf"
p028-b2-t5,28,2,5,3,organic,1,759.0,865.0,812.0,162.0,748.0,14,9,3220,1024,rso[2],div.(no class)
p028-b2-t5,28,2,5,4,organic,2,867.0,1111.0,989.0,162.0,748.0,14,9,3220,1024,rso[3],div.g tF2Cxc
p028-b2-t5,28,2,5,5,organic,3,1113.0,1274.0,1193.5,162.0,748.0,14,9,3220,1024,rso[4],div.g tF2Cxc
p028-b2-t5,28,2,5,6,organic,4,1276.0,1392.0,1334.0,162.0,748.0,14,9,3220,1024,rso[5],div.g tF2Cxc
p028-b2-t5,28,2,5,7,organic,5,1394.0,1508.0,1451.0,162.0,748.0,14,9,3220,1024,rso[6],div.g tF2Cxc
p028-b2-t5,28,2,5,8,organic,6,1510.0,1644.0,1577.0,162.0,748.0,14,9,3220,1024,rso[7],div.g tF2Cxc
p028-b2-t5,28,2,5,9,organic,7,1646.0,1778.0,1712.0,162.0,748.0,14,9,3220,1024,rso[8],div.g tF2Cxc
p028-b2-t5,28,2,5,10,organic,8,1780.0,1895.0,1837.5,162.0,748.0,14,9,3220,1024,rso[9],div.hlcw0c
p028-b2-t5,28,2,5,11,native_ad,,2025.0,2174.0,2099.5,162.0,702.0,14,9,3220,1024,,
p028-b2-t5,28,2,5,12,native_ad,,2201.0,2370.0,2285.5,162.0,702.0,14,9,3220,1024,,
p028-b2-t5,28,2,5,13,native_ad,,2396.0,2545.0,2470.5,162.0,702.0,14,9,3220,1024,,
p028-b2-t6,28,2,6,0,dd_top,,158.0,493.0,325.5,162.0,748.0,15,8,3724,1024,,
p028-b2-t6,28,2,6,1,organic,0,512.0,712.0,612.0,162.0,748.0,15,8,3724,1024,rso[0],div.(no class)
p028-b2-t6,28,2,6,2,organic,1,714.0,897.0,805.5,162.0,748.0,15,8,3724,1024,rso[1],div.g
p028-b2-t6,28,2,6,3,organic,2,899.0,1037.0,968.0,162.0,748.0,15,8,3724,1024,rso[2],div.g
p028-b2-t6,28,2,6,4,organic,3,1039.0,1160.0,1099.5,162.0,748.0,15,8,3724,1024,rso[3],div.hlcw0c
p028-b2-t6,28,2,6,5,paa,,1162.0,1290.0,1226.0,162.0,748.0,15,8,3724,1024,rso[4],"h=""paa"" div.ULSxyf"
p028-b2-t6,28,2,6,6,organic,4,1292.0,1400.0,1346.0,162.0,748.0,15,8,3724,1024,rso[5],div.g tF2Cxc
p028-b2-t6,28,2,6,7,organic,5,1402.0,1541.0,1471.5,162.0,748.0,15,8,3724,1024,rso[6],div.g tF2Cxc
p028-b2-t6,28,2,6,8,organic,6,1543.0,1658.0,1600.5,162.0,748.0,15,8,3724,1024,rso[7],div.g tF2Cxc
p028-b2-t6,28,2,6,9,organic,7,1660.0,1774.0,1717.0,162.0,748.0,15,8,3724,1024,rso[8],div.hlcw0c
p028-b2-t6,28,2,6,10,image_pack,,1776.0,1895.0,1835.5,162.0,748.0,15,8,3724,1024,rso[9],"h=""imgs"" div.ULSxyf"
p028-b2-t6,28,2,6,11,unknown_widget,,1897.0,2162.0,2029.5,162.0,748.0,15,8,3724,1024,,
p028-b2-t6,28,2,6,12,native_ad,,2203.0,2352.0,2277.5,162.0,702.0,15,8,3724,1024,,
p028-b2-t6,28,2,6,13,native_ad,,2378.0,2547.0,2462.5,162.0,702.0,15,8,3724,1024,,
p028-b2-t6,28,2,6,14,native_ad,,2574.0,2682.0,2628.0,162.0,702.0,15,8,3724,1024,,
p028-b2-t7,28,2,7,0,native_ad,,163.0,474.0,318.5,162.0,702.0,16,7,4348,1024,,
p028-b2-t7,28,2,7,1,native_ad,,501.0,570.0,535.5,162.0,702.0,16,7,4348,1024,,
p028-b2-t7,28,2,7,2,native_ad,,596.0,665.0,630.5,162.0,702.0,16,7,4348,1024,,
p028-b2-t7,28,2,7,3,knowledge_panel,,752.0,1144.0,948.0,162.0,748.0,16,7,4348,1024,rso[0],"h=""comp"" div.TQc1id hSOk2e rhstc4"
p028-b2-t7,28,2,7,4,organic,0,1163.0,1268.0,1215.5,162.0,748.0,16,7,4348,1024,rso[1],div.g tF2Cxc
p028-b2-t7,28,2,7,5,organic,1,1299.0,1424.0,1361.5,162.0,748.0,16,7,4348,1024,rso[2],div.hlcw0c
p028-b2-t7,28,2,7,6,paa,,1472.0,1601.0,1536.5,162.0,748.0,16,7,4348,1024,rso[3],"h=""paa"" div.ULSxyf"
p028-b2-t7,28,2,7,7,organic,2,1708.0,1813.0,1760.5,162.0,748.0,16,7,4348,1024,rso[4],div.g tF2Cxc
p028-b2-t7,28,2,7,8,organic,3,1847.0,2030.0,1938.5,162.0,748.0,16,7,4348,1024,rso[5],div.(no class)
p028-b2-t7,28,2,7,9,organic,4,2065.0,2212.0,2138.5,162.0,748.0,16,7,4348,1024,rso[6],div.g
p028-b2-t7,28,2,7,10,organic,5,2250.0,2331.0,2290.5,162.0,748.0,16,7,4348,1024,rso[7],div.hlcw0c
p028-b2-t7,28,2,7,11,image_pack,,2375.0,2483.0,2429.0,162.0,748.0,16,7,4348,1024,rso[8],"h=""imgs"" div.ULSxyf"
p028-b2-t7,28,2,7,12,organic,6,2485.0,2640.0,2562.5,162.0,748.0,16,7,4348,1024,rso[9],div.hlcw0c
p028-b2-t7,28,2,7,13,native_ad,,2776.0,2845.0,2810.5,162.0,702.0,16,7,4348,1024,,
p028-b2-t7,28,2,7,14,native_ad,,2871.0,2999.0,2935.0,162.0,702.0,16,7,4348,1024,,
p028-b2-t7,28,2,7,15,native_ad,,3026.0,3095.0,3060.5,162.0,702.0,16,7,4348,1024,,
p028-b2-t8,28,2,8,0,dd_top,,158.0,509.0,333.5,162.0,748.0,14,8,3937,1024,,
p028-b2-t8,28,2,8,1,organic,0,542.0,1038.0,790.0,162.0,748.0,14,8,3937,1024,rso[0],div.g tF2Cxc
p028-b2-t8,28,2,8,2,organic,1,1040.0,1155.0,1097.5,162.0,748.0,14,8,3937,1024,rso[1],div.g tF2Cxc
p028-b2-t8,28,2,8,3,organic,2,1157.0,1271.0,1214.0,162.0,748.0,14,8,3937,1024,rso[2],div.g tF2Cxc
p028-b2-t8,28,2,8,4,organic,3,1273.0,1408.0,1340.5,162.0,748.0,14,8,3937,1024,rso[3],div.g tF2Cxc
p028-b2-t8,28,2,8,5,organic,4,1410.0,1524.0,1467.0,162.0,748.0,14,8,3937,1024,rso[4],div.g tF2Cxc
p028-b2-t8,28,2,8,6,organic,5,1526.0,1638.0,1582.0,162.0,748.0,14,8,3937,1024,rso[5],div.(no class)
p028-b2-t8,28,2,8,7,organic,6,1640.0,1858.0,1749.0,162.0,748.0,14,8,3937,1024,rso[6],div.g tF2Cxc
p028-b2-t8,28,2,8,8,organic,7,1860.0,1974.0,1917.0,162.0,748.0,14,8,3937,1024,rso[7],div.hlcw0c
p028-b2-t8,28,2,8,9,unknown_widget,,1976.0,2094.0,2035.0,162.0,748.0,14,8,3937,1024,,
p028-b2-t8,28,2,8,10,native_ad,,2124.0,2233.0,2178.5,162.0,702.0,14,8,3937,1024,,
p028-b2-t8,28,2,8,11,native_ad,,2260.0,2368.0,2314.0,162.0,702.0,14,8,3937,1024,,
p028-b2-t8,28,2,8,12,native_ad,,2395.0,2504.0,2449.5,162.0,702.0,14,8,3937,1024,,
p028-b2-t8,28,2,8,13,unknown_widget,,2598.0,2841.0,2719.5,162.0,748.0,14,8,3937,1024,,
p028-b2-t9,28,2,9,0,dd_top,,158.0,493.0,325.5,162.0,748.0,13,7,2963,1024,,
p028-b2-t9,28,2,9,1,organic,0,513.0,761.0,637.0,162.0,748.0,13,7,2963,1024,rso[0],div.(no class)
p028-b2-t9,28,2,9,2,organic,1,763.0,897.0,830.0,162.0,748.0,13,7,2963,1024,rso[1],div.g tF2Cxc
p028-b2-t9,28,2,9,3,organic,2,899.0,1018.0,958.5,162.0,748.0,13,7,2963,1024,rso[2],div.hlcw0c
p028-b2-t9,28,2,9,4,image_pack,,1020.0,1265.0,1142.5,162.0,748.0,13,7,2963,1024,rso[3],"h=""imgs"" div.ULSxyf"
p028-b2-t9,28,2,9,5,organic,3,1267.0,1385.0,1326.0,162.0,748.0,13,7,2963,1024,rso[4],div.g tF2Cxc
p028-b2-t9,28,2,9,6,organic,4,1387.0,1501.0,1444.0,162.0,748.0,13,7,2963,1024,rso[5],div.g tF2Cxc
p028-b2-t9,28,2,9,7,organic,5,1503.0,1611.0,1557.0,162.0,748.0,13,7,2963,1024,rso[6],div.(no class)
p028-b2-t9,28,2,9,8,organic,6,1613.0,1718.0,1665.5,162.0,748.0,13,7,2963,1024,rso[7],div.hlcw0c
p028-b2-t9,28,2,9,9,unknown_widget,,1720.0,1885.0,1802.5,162.0,748.0,13,7,2963,1024,,
p028-b2-t9,28,2,9,10,native_ad,,1918.0,2067.0,1992.5,162.0,702.0,13,7,2963,1024,,
p028-b2-t9,28,2,9,11,native_ad,,2095.0,2264.0,2179.5,162.0,702.0,13,7,2963,1024,,
p028-b2-t9,28,2,9,12,native_ad,,2290.0,2439.0,2364.5,162.0,702.0,13,7,2963,1024,,
p028-b3-t1,28,3,1,0,native_ad,,163.0,395.0,279.0,162.0,702.0,15,8,3056,1024,,
p028-b3-t1,28,3,1,1,native_ad,,422.0,550.0,486.0,162.0,702.0,15,8,3056,1024,,
p028-b3-t1,28,3,1,2,native_ad,,576.0,665.0,620.5,162.0,702.0,15,8,3056,1024,,
p028-b3-t1,28,3,1,3,organic,0,695.0,919.0,807.0,162.0,748.0,15,8,3056,1024,rso[0],div.(no class)
p028-b3-t1,28,3,1,4,organic,1,954.0,1055.0,1004.5,162.0,748.0,15,8,3056,1024,rso[1],div.g tF2Cxc
p028-b3-t1,28,3,1,5,organic,2,1090.0,1273.0,1181.5,162.0,748.0,15,8,3056,1024,rso[2],div.(no class)
p028-b3-t1,28,3,1,6,knowledge_panel,,1308.0,1389.0,1348.5,162.0,748.0,15,8,3056,1024,rso[3],"h=""comp"" div.TQc1id hSOk2e rhstc4"
p028-b3-t1,28,3,1,7,organic,3,1424.0,1541.0,1482.5,162.0,748.0,15,8,3056,1024,rso[4],div.g tF2Cxc
p028-b3-t1,28,3,1,8,organic,4,1543.0,1657.0,1600.0,162.0,748.0,15,8,3056,1024,rso[5],div.g tF2Cxc
p028-b3-t1,28,3,1,9,organic,5,1659.0,1793.0,1726.0,162.0,748.0,15,8,3056,1024,rso[6],div.g tF2Cxc
p028-b3-t1,28,3,1,10,organic,6,1795.0,1912.0,1853.5,162.0,748.0,15,8,3056,1024,rso[7],div.g tF2Cxc
p028-b3-t1,28,3,1,11,native_ad,,1943.0,2051.0,1997.0,162.0,702.0,15,8,3056,1024,,
p028-b3-t1,28,3,1,12,native_ad,,2078.0,2147.0,2112.5,162.0,702.0,15,8,3056,1024,,
p028-b3-t1,28,3,1,13,native_ad,,2174.0,2302.0,2238.0,162.0,702.0,15,8,3056,1024,,
p028-b3-t1,28,3,1,14,organic,7,2348.0,2478.0,2413.0,162.0,748.0,15,8,3056,1024,rso[8],div.hlcw0c
p028-b3-t10,28,3,10,0,dd_top,,158.0,509.0,333.5,162.0,749.0,14,9,3058,1024,,
p028-b3-t10,28,3,10,1,organic,0,528.0,671.0,599.5,162.0,748.0,14,9,3058,1024,rso[0],div.g
p028-b3-t10,28,3,10,2,organic,1,673.0,819.0,746.0,162.0,748.0,14,9,3058,1024,rso[1],div.hlcw0c
p028-b3-t10,28,3,10,3,image_pack,,821.0,1065.0,943.0,162.0,748.0,14,9,3058,1024,rso[2],"h=""imgs"" div.ULSxyf"
p028-b3-t10,28,3,10,4,organic,2,1067.0,1233.0,1150.0,162.0,748.0,14,9,3058,1024,rso[3],div.g
p028-b3-t10,28,3,10,5,organic,3,1235.0,1371.0,1303.0,162.0,748.0,14,9,3058,1024,rso[4],div.g tF2Cxc
p028-b3-t10,28,3,10,6,organic,4,1373.0,1486.0,1429.5,162.0,748.0,14,9,3058,1024,rso[5],div.g tF2Cxc
p028-b3-t10,28,3,10,7,organic,5,1488.0,1622.0,1555.0,162.0,748.0,14,9,3058,1024,rso[6],div.g tF2Cxc
p028-b3-t10,28,3,10,8,organic,6,1624.0,1738.0,1681.0,162.0,748.0,14,9,3058,1024,rso[7],div.g tF2Cxc
p028-b3-t10,28,3,10,9,organic,7,1740.0,1852.0,1796.0,162.0,748.0,14,9,3058,1024,rso[8],div.g tF2Cxc
p028-b3-t10,28,3,10,10,organic,8,1854.0,1954.0,1904.0,162.0,748.0,14,9,3058,1024,rso[9],div.hlcw0c
p028-b3-t10,28,3,10,11,native_ad,,1985.0,2093.0,2039.0,162.0,702.0,14,9,3058,1024,,
p028-b3-t10,28,3,10,12,native_ad,,2120.0,2189.0,2154.5,162.0,702.0,14,9,3058,1024,,
p028-b3-t10,28,3,10,13,native_ad,,2216.0,2324.0,2270.0,162.0,702.0,14,9,3058,1024,,
p028-b3-t2,28,3,2,0,organic,0,133.0,269.0,201.0,162.0,748.0,13,8,2598,1024,rso[0],div.g tF2Cxc
p028-b3-t2,28,3,2,1,organic,1,300.0,405.0,352.5,162.0,748.0,13,8,2598,1024,rso[1],div.hlcw0c
p028-b3-t2,28,3,2,2,image_pack,,449.0,652.0,550.5,162.0,748.0,13,8,2598,1024,rso[2],"h=""imgs"" div.ULSxyf"
p028-b3-t2,28,3,2,3,organic,2,696.0,777.0,736.5,162.0,748.0,13,8,2598,1024,rso[3],div.g tF2Cxc
p028-b3-t2,28,3,2,4,organic,3,811.0,915.0,863.0,162.0,748.0,13,8,2598,1024,rso[4],div.g tF2Cxc
p028-b3-t2,28,3,2,5,organic,4,941.0,1048.0,994.5,162.0,748.0,13,8,2598,1024,rso[5],div.g tF2Cxc
p028-b3-t2,28,3,2,6,organic,5,1050.0,1187.0,1118.5,162.0,748.0,13,8,2598,1024,rso[6],div.g tF2Cxc
p028-b3-t2,28,3,2,7,knowledge_panel,,1189.0,1303.0,1246.0,162.0,748.0,13,8,2598,1024,rso[7],"h=""comp"" div.TQc1id hSOk2e rhstc4"
p028-b3-t2,28,3,2,8,organic,6,1305.0,1426.0,1365.5,162.0,748.0,13,8,2598,1024,rso[8],div.g tF2Cxc
p028-b3-t2,28,3,2,9,organic,7,1428.0,1775.0,1601.5,162.0,748.0,13,8,2598,1024,rso[9],div.hlcw0c
p028-b3-t2,28,3,2,10,native_ad,,1815.0,1923.0,1869.0,162.0,702.0,13,8,2598,1024,,
p028-b3-t2,28,3,2,11,native_ad,,1950.0,2019.0,1984.5,162.0,702.0,13,8,2598,1024,,
p028-b3-t2,28,3,2,12,native_ad,,2045.0,2114.0,2079.5,162.0,702.0,13,8,2598,1024,,
p028-b3-t3,28,3,3,0,dd_top,,158.0,400.0,279.0,162.0,748.0,17,9,3334,1024,,
p028-b3-t3,28,3,3,1,native_ad,,416.0,485.0,450.5,162.0,702.0,17,9,3334,1024,,
p028-b3-t3,28,3,3,2,native_ad,,512.0,581.0,546.5,162.0,702.0,17,9,3334,1024,,
p028-b3-t3,28,3,3,3,native_ad,,607.0,676.0,641.5,162.0,702.0,17,9,3334,1024,,
p028-b3-t3,28,3,3,4,organic,0,706.0,824.0,765.0,162.0,748.0,17,9,3334,1024,rso[0],div.g tF2Cxc
p028-b3-t3,28,3,3,5,organic,1,826.0,940.0,883.0,162.0,748.0,17,9,3334,1024,rso[1],div.g tF2Cxc
p028-b3-t3,28,3,3,6,organic,2,942.0,1164.0,1053.0,162.0,748.0,17,9,3334,1024,rso[2],div.hlcw0c
p028-b3-t3,28,3,3,7,paa,,1166.0,1276.0,1221.0,162.0,748.0,17,9,3334,1024,rso[3],"h=""paa"" div.ULSxyf"
p028-b3-t3,28,3,3,8,organic,3,1278.0,1404.0,1341.0,162.0,748.0,17,9,3334,1024,rso[4],div.g tF2Cxc
p028-b3-t3,28,3,3,9,organic,4,1406.0,1527.0,1466.5,162.0,748.0,17,9,3334,1024,rso[5],div.g tF2Cxc
p028-b3-t3,28,3,3,10,organic,5,1529.0,1643.0,1586.0,162.0,748.0,17,9,3334,1024,rso[6],div.g tF2Cxc
p028-b3-t3,28,3,3,11,organic,6,1645.0,1779.0,1712.0,162.0,748.0,17,9,3334,1024,rso[7],div.g tF2Cxc
p028-b3-t3,28,3,3,12,organic,7,1781.0,1894.0,1837.5,162.0,748.0,17,9,3334,1024,rso[8],div.g
p028-b3-t3,28,3,3,13,organic,8,1896.0,2035.0,1965.5,162.0,748.0,17,9,3334,1024,rso[9],div.hlcw0c
p028-b3-t3,28,3,3,14,native_ad,,2165.0,2334.0,2249.5,162.0,702.0,17,9,3334,1024,,
p028-b3-t3,28,3,3,15,native_ad,,2360.0,2468.0,2414.0,162.0,702.0,17,9,3334,1024,,
p028-b3-t3,28,3,3,16,native_ad,,2496.0,2645.0,2570.5,162.0,702.0,17,9,3334,1024,,
p028-b3-t4,28,3,4,0,native_ad,,163.0,415.0,289.0,162.0,702.0,17,9,3604,1024,,
p028-b3-t4,28,3,4,1,native_ad,,441.0,550.0,495.5,162.0,702.0,17,9,3604,1024,,
p028-b3-t4,28,3,4,2,native_ad,,577.0,667.0,622.0,162.0,702.0,17,9,3604,1024,,
p028-b3-t4,28,3,4,3,organic,0,697.0,814.0,755.5,162.0,748.0,17,9,3604,1024,rso[0],div.g tF2Cxc
p028-b3-t4,28,3,4,4,organic,1,816.0,954.0,885.0,162.0,748.0,17,9,3604,1024,rso[1],div.g tF2Cxc
p028-b3-t4,28,3,4,5,organic,2,956.0,1096.0,1026.0,162.0,748.0,17,9,3604,1024,rso[2],div.g
p028-b3-t4,28,3,4,6,organic,3,1098.0,1234.0,1166.0,162.0,748.0,17,9,3604,1024,rso[3],div.g tF2Cxc
p028-b3-t4,28,3,4,7,organic,4,1236.0,1404.0,1320.0,162.0,748.0,17,9,3604,1024,rso[4],div.hlcw0c
p028-b3-t4,28,3,4,8,paa,,1406.0,1595.0,1500.5,162.0,748.0,17,9,3604,1024,rso[5],"h=""paa"" div.ULSxyf"
p028-b3-t4,28,3,4,9,organic,5,1597.0,1768.0,1682.5,162.0,748.0,17,9,3604,1024,rso[6],div.g tF2Cxc
p028-b3-t4,28,3,4,10,organic,6,1770.0,1884.0,1827.0,162.0,748.0,17,9,3604,1024,rso[7],div.g tF2Cxc
p028-b3-t4,28,3,4,11,organic,7,1886.0,1987.0,1936.5,162.0,748.0,17,9,3604,1024,rso[8],div.g tF2Cxc
p028-b3-t4,28,3,4,12,organic,8,1989.0,2141.0,2065.0,162.0,748.0,17,9,3604,1024,rso[9],div.hlcw0c
p028-b3-t4,28,3,4,13,image_pack,,2143.0,2274.0,2208.5,162.0,748.0,17,9,3604,1024,rso[10],"h=""imgs"" div.ULSxyf"
p028-b3-t4,28,3,4,14,native_ad,,2452.0,2521.0,2486.5,162.0,702.0,17,9,3604,1024,,
p028-b3-t4,28,3,4,15,native_ad,,2547.0,2696.0,2621.5,162.0,702.0,17,9,3604,1024,,
p028-b3-t4,28,3,4,16,native_ad,,2723.0,2892.0,2807.5,162.0,702.0,17,9,3604,1024,,
p028-b3-t5,28,3,5,0,dd_top,,158.0,509.0,333.5,162.0,748.0,15,8,3787,1024,,
p028-b3-t5,28,3,5,1,organic,0,529.0,728.0,628.5,162.0,748.0,15,8,3787,1024,rso[0],div.(no class)
p028-b3-t5,28,3,5,2,organic,1,730.0,871.0,800.5,162.0,748.0,15,8,3787,1024,rso[1],div.hlcw0c
p028-b3-t5,28,3,5,3,paa,,873.0,1062.0,967.5,162.0,748.0,15,8,3787,1024,rso[2],"h=""paa"" div.ULSxyf"
p028-b3-t5,28,3,5,4,organic,2,1064.0,1233.0,1148.5,162.0,748.0,15,8,3787,1024,rso[3],div.g tF2Cxc
p028-b3-t5,28,3,5,5,organic,3,1235.0,1398.0,1316.5,162.0,748.0,15,8,3787,1024,rso[4],div.g
p028-b3-t5,28,3,5,6,organic,4,1400.0,1582.0,1491.0,162.0,748.0,15,8,3787,1024,rso[5],div.g
p028-b3-t5,28,3,5,7,organic,5,1584.0,1703.0,1643.5,162.0,748.0,15,8,3787,1024,rso[6],div.hlcw0c
p028-b3-t5,28,3,5,8,image_pack,,1705.0,1991.0,1848.0,162.0,748.0,15,8,3787,1024,rso[7],"h=""imgs"" div.ULSxyf"
p028-b3-t5,28,3,5,9,organic,6,1993.0,2110.0,2051.5,162.0,748.0,15,8,3787,1024,rso[8],div.g tF2Cxc
p028-b3-t5,28,3,5,10,organic,7,2112.0,2212.0,2162.0,162.0,748.0,15,8,3787,1024,rso[9],div.hlcw0c
p028-b3-t5,28,3,5,11,native_ad,,2243.0,2392.0,2317.5,162.0,702.0,15,8,3787,1024,,
p028-b3-t5,28,3,5,12,native_ad,,2419.0,2508.0,2463.5,162.0,702.0,15,8,3787,1024,,
p028-b3-t5,28,3,5,13,native_ad,,2534.0,2642.0,2588.0,162.0,702.0,15,8,3787,1024,,
p028-b3-t5,28,3,5,14,unknown_widget,,2735.0,2978.0,2856.5,162.0,748.0,15,8,3787,1024,,
p028-b3-t6,28,3,6,0,dd_top,,158.0,540.0,349.0,162.0,748.0,15,9,3458,1024,,
p028-b3-t6,28,3,6,1,organic,0,559.0,656.0,607.5,162.0,748.0,15,9,3458,1024,rso[0],div.g tF2Cxc
p028-b3-t6,28,3,6,2,organic,1,658.0,772.0,715.0,162.0,748.0,15,9,3458,1024,rso[1],div.g tF2Cxc
p028-b3-t6,28,3,6,3,organic,2,774.0,888.0,831.0,162.0,748.0,15,9,3458,1024,rso[2],div.g tF2Cxc
p028-b3-t6,28,3,6,4,organic,3,890.0,1024.0,957.0,162.0,748.0,15,9,3458,1024,rso[3],div.g tF2Cxc
p028-b3-t6,28,3,6,5,organic,4,1026.0,1164.0,1095.0,162.0,748.0,15,9,3458,1024,rso[4],div.g tF2Cxc
p028-b3-t6,28,3,6,6,organic,5,1166.0,1310.0,1238.0,162.0,748.0,15,9,3458,1024,rso[5],div.hlcw0c
p028-b3-t6,28,3,6,7,paa,,1312.0,1402.0,1357.0,162.0,748.0,15,9,3458,1024,rso[6],"h=""paa"" div.ULSxyf"
p028-b3-t6,28,3,6,8,organic,6,1404.0,1520.0,1462.0,162.0,748.0,15,9,3458,1024,rso[7],div.g
p028-b3-t6,28,3,6,9,organic,7,1522.0,1711.0,1616.5,162.0,748.0,15,9,3458,1024,rso[8],div.hlcw0c
p028-b3-t6,28,3,6,10,image_pack,,1713.0,1853.0,1783.0,162.0,748.0,15,9,3458,1024,rso[9],"h=""imgs"" div.ULSxyf"
p028-b3-t6,28,3,6,11,organic,8,1855.0,2142.0,1998.5,162.0,748.0,15,9,3458,1024,rso[10],div.hlcw0c
p028-b3-t6,28,3,6,12,native_ad,,2301.0,2430.0,2365.5,162.0,702.0,15,9,3458,1024,,
p028-b3-t6,28,3,6,13,native_ad,,2457.0,2526.0,2491.5,162.0,702.0,15,9,3458,1024,,
p028-b3-t6,28,3,6,14,native_ad,,2552.0,2661.0,2606.5,162.0,702.0,15,9,3458,1024,,
p028-b3-t7,28,3,7,0,native_ad,,163.0,271.0,217.0,162.0,702.0,16,7,3410,1024,,
p028-b3-t7,28,3,7,1,native_ad,,298.0,447.0,372.5,162.0,702.0,16,7,3410,1024,,
p028-b3-t7,28,3,7,2,native_ad,,475.0,565.0,520.0,162.0,702.0,16,7,3410,1024,,
p028-b3-t7,28,3,7,3,native_ad,,590.0,659.0,624.5,162.0,702.0,16,7,3410,1024,,
p028-b3-t7,28,3,7,4,organic,0,687.0,791.0,739.0,162.0,748.0,16,7,3410,1024,rso[0],div.g tF2Cxc
p028-b3-t7,28,3,7,5,organic,1,826.0,1051.0,938.5,162.0,748.0,16,7,3410,1024,rso[1],div.(no class)
p028-b3-t7,28,3,7,6,knowledge_panel,,1093.0,1174.0,1133.5,162.0,748.0,16,7,3410,1024,rso[2],"h=""comp"" div.TQc1id hSOk2e rhstc4"
p028-b3-t7,28,3,7,7,organic,2,1209.0,1310.0,1259.5,162.0,748.0,16,7,3410,1024,rso[3],div.g tF2Cxc
p028-b3-t7,28,3,7,8,organic,3,1345.0,1460.0,1402.5,162.0,748.0,16,7,3410,1024,rso[4],div.g tF2Cxc
p028-b3-t7,28,3,7,9,organic,4,1462.0,1719.0,1590.5,162.0,748.0,16,7,3410,1024,rso[5],div.g tF2Cxc
p028-b3-t7,28,3,7,10,organic,5,1721.0,1952.0,1836.5,162.0,748.0,16,7,3410,1024,rso[6],div.(no class)
p028-b3-t7,28,3,7,11,organic,6,1954.0,2126.0,2040.0,162.0,748.0,16,7,3410,1024,rso[7],div.hlcw0c
p028-b3-t7,28,3,7,12,native_ad,,2167.0,2336.0,2251.5,162.0,702.0,16,7,3410,1024,,
p028-b3-t7,28,3,7,13,native_ad,,2362.0,2511.0,2436.5,162.0,702.0,16,7,3410,1024,,
p028-b3-t7,28,3,7,14,native_ad,,2538.0,2666.0,2602.0,162.0,702.0,16,7,3410,1024,,
p028-b3-t7,28,3,7,15,image_pack,,2711.0,2841.0,2776.0,162.0,748.0,16,7,3410,1024,rso[8],"h=""imgs"" div.ULSxyf"
p028-b3-t8,28,3,8,0,dd_top,,158.0,509.0,333.5,162.0,748.0,10,6,3465,1024,,
p028-b3-t8,28,3,8,1,organic,0,542.0,1040.0,791.0,162.0,748.0,10,6,3465,1024,rso[0],div.(no class)
p028-b3-t8,28,3,8,2,organic,1,1042.0,1258.0,1150.0,162.0,748.0,10,6,3465,1024,rso[1],div.hlcw0c
